id,name,aliases,type,required_markup,markup_phrase,legal_basis,done
18cc0fb3-0330-4163-a058-b8b9412fb73d,Местная общественная организация Национальная Социалистическая Инициатива города Череповца,"[""МОО НСИ Череповец"",""Национальная Социалистическая Инициатива Череповца"",""Череповец НСИ"",""Социалистическая Инициатива Череповца"",""Национальная Социалистическая Организация Череповца"",""Местная Национальная Социалистическая Инициатива Череповца"",""НСИ Череповец"",""НацСоцин Череповец"",""Нацсоцин"",""Череповецкий Нацсоцин"",""Череповец НСО"",""НСО Череповец"",""Череповецкая Инициатива"",""Местный Нацсоцин"",""Череповецкий Социн"",""Социн Череповец"",""НСИ Череп"",""Череп НСИ"",""Инициатива Череповца"",""Череповецкий нацик"",""Местная НСИ"",""НСИшка Череповца""]",экстремисты,true,Признана экстремистской организацией и запрещена на территории РФ,ч. 2 ст. 13.15 КоАП РФ,true
18d63f08-486b-4ada-849a-afae1425197f,Фонд поддержки социальных проектов Миграция XXI век,"[""Фонд Миграция XXI век"",""Фонд поддержки Миграция XXI век"",""Фонд социальных проектов Миграция XXI век"",""Фонд поддержки социальных проектов Миграция XXI век"",""Фонд М21"",""Фонд Миграция 21"",""Фонд М21в"",""Фонд Миграция 21 век"",""Фонд М21в."",""Фонд Миграция 21в."",""Фондик М21"",""Миграция21"",""М21 Фонд"",""Фонд М21-век"",""Фонд М21вк"",""Фонд Миграция XXI"",""ФПСП М21"",""Фонд СП Миграция"",""Фонд Миграция 21-й век""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
18f7aa27-4b01-469b-befd-f81786ab7a10,Гудков Лев Дмитриевич,"[""Лев Гудков"",""Л.Д. Гудков"",""Гудков Л."",""Лев Дмитриевич Гудков"",""Левчик Гудков"",""Гуд Лев"",""Лёва Гудков"",""Лёвушка Гудков"",""Гудков Лёва"",""Л. Гудков"",""Гудков Лев Д."",""Лев Г."",""Гу́дик Лев"",""Лев Гу́дик"",""Гуд Дмитриевич"",""Лёха Гудков"",""Левка Гудков""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
190d5958-6b95-4076-8115-54997053db76,Ракша Алексей Игоревич,"[""Ракша Алексей Игоревич"",""Р. А. И."",""Ракша А. И."",""Ракша Алексей"",""Алексей Ракша"",""А. Ракша"",""А. И. Ракша"",""Ракша Алексей И."",""Ракша Лёша"",""Алексей И. Ракша"",""Лёша Ракша"",""А.И. Ракша"",""Ракша А.И."",""А. Ракша И."",""Ракша Л."",""Л. Ракша"",""Ракша Алексей Игоревич (Лёша)"",""Лёха Ракша"",""А.И. Р.""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
1910af87-5ad3-4979-bed7-8e839f71c568,Гималова Регина Эмилевна Регина Альбертова,"[""Гималова Регина Эмилевна"",""Гималова Регина Альбертова"",""Регина Гималова"",""Регина Эмилевна"",""Регина Альбертова"",""Р. Г. Э."",""Р. А."",""Регина"",""Рена Гималова"",""Режинка"",""Регинка"",""Регинушка"",""Рена Эмилевна"",""Рена Альбертова"",""Рена Э."",""Рена А."",""Региночка"",""Гималочка"",""Региша"",""Рижик"",""Реначка"",""Реган""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
1999823f-0e8a-4806-beb8-eee5296ac0f0,Башкирская общественная организация Башкорт,"[""БашОО Башкорт"",""БОО Башкорт"",""Башкирская ОО Башкорт"",""Башкирская Организация Башкорт"",""БашОрг Башкорт"",""БО Башкорт"",""БашОрганизация Башкорт"",""Башкирская община Башкорт"",""БашОбщественная Башкорт"",""Башкортская ОО"",""БОО Б"",""БашКО"",""Башкирская ОБ"",""Башкорт Орг"",""БашОбъединение"",""Башкирское ОО Б""]",экстремисты,true,Признана экстремистской организацией и запрещена на территории РФ,ч. 2 ст. 13.15 КоАП РФ,true
19ae8ef8-eb4d-4545-b4ae-3384202d5eb6,Гудков Дмитрий Геннадьевич,"[""Дмитрий Гудков"",""Дмитрий Геннадьевич"",""Гудков Дмитрий"",""Гудков Д. Г."",""Д. Г. Гудков"",""ДГГ"",""Дима Гудков"",""Дмитрий Геннадьевич Гудков"",""Гудков Дима"",""Д. Гудков"",""Димон Гудков"",""Гудков Димка"",""Д.Г. Гудков"",""Гудков Д."",""Гудков Д.Г."",""ДГ Гудков"",""Гудков ДГ"",""Димыч Гудков"",""Гудков Димыч"",""Дмитрий Г."",""Гудков Дмитрий Г."",""Дмитрий Гудков (ДГГ)""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
1a0e269e-d0f2-4a9f-b2c2-4d207fa09da1,Украинская организация Тризуб им. Степана Бандеры,"[""Тризуб им. Степана Бандеры"",""Украинская организация Тризуб"",""Тризуб"",""Организация Тризуб"",""УО Тризуб"",""УОТ"",""УкрОрг Тризуб"",""УкрОТ"",""Тризуб Степана Бандеры"",""ТСБ"",""УкрОрг Степана Бандеры"",""УОСБ"",""Тризуб Бандеры"",""Триз"",""Трз"",""Бандеровский Тризуб"",""Тризубята"",""Тризубочки"",""ТРИЗ"",""ТБ"",""СБ-Тризуб"",""УОТ-бандеровцы"",""УОТ-тризубцы"",""Бандеровцы"",""Бандерівці"",""Тризубівці"",""Тризуб СБ"",""Украинский Тризуб"",""УТ"",""Тризубчики""]",экстремисты,true,Признана экстремистской организацией и запрещена на территории РФ,ч. 2 ст. 13.15 КоАП РФ,true
1a36cbaa-3af3-4720-9a0d-5b7b4dbb2112,"WOT Foundation (ВОТ ФОНД), Республика Польша","[""Фонд WOT"",""WOT Foundation"",""Польский фонд WOT"",""ВОТ"",""Польский фонд"",""ВОТ ФОНД"",""WOT"",""фондик WOT"",""польский WOT"",""WOT Польша"",""WOT Фонд"",""фонд ВОТ"",""WOT фонд"",""польский фондик"",""WOT Polska"",""ВОТ Польша"",""Фонд ВОТ Польша""]",нежелательные,false,,ст. 20.33 КоАП РФ,true
1a3a4ed8-616d-46ad-a4fe-922ccf0e0792,Общество с ограниченной ответственностью Вольные люди,"[""ООО Вольные люди"",""ООО ВЛ"",""ООО ВЛЛ"",""ООО Free People"",""ООО FP"",""ООО Фри Пипл"",""ООО ФП"",""ООО ФЛ"",""ООО Volnye lyudi"",""ООО VL"",""Вольные люди"",""Вольняшки"",""ВЛ"",""Волки"",""Фрики"",""ФП"",""FP"",""Фри Пипл"",""ФриЛюди"",""Вольняги"",""ВЛЛ"",""Вол Люди"",""Вольные"",""Free People"",""ФЛ"",""Volnye lyudi"",""VL"",""ВолЛюди"",""ООО Воля""]",иноагенты,true,внесён в реестр иностранных агентов,ч. 2.1 ст. 13.15 КоАП РФ,true
